title	DOI	url	issns	journal	authors	issns1	issns2	published_on	last_updated	cited_by_fbwalls_count	cited_by_feeds_count	cited_by_gplus_count	cited_by_msm_count	cited_by_posts_count	cited_by_rdts_count	cited_by_tweeters_count	cited_by_videos_count	cited_by_accounts_count	cited_by_patents_count	mendeley	altmetric_score	is_oa	author.names	issn	citations	CiteScore	SJR	WebQualis
Effectiveness of muscle strengthening and description of protocols for preventing falls in the elderly: a systematic review	10.1590/s1413-35552012005000148	http://dx.doi.org/10.1590/s1413-35552012005000148	0211-5638	Fisioterapia : organo de la Asociacion Espanola de Fisioterapia.	Erika Y. Ishigaki			2014	1668854595	4	0	1	0	14	0	6	0	13	0	263	10	TRUE	Erika Y. Ishigaki, Lidiane G. Ramos, Elisa S. Carvalho, Adriana C. Lunardi	0211-5638	42	0.4	0.138	B2
Effectiveness of two physical therapy interventions, relative to dental treatment in individuals with bruxism: study protocol of a randomized clinical trial	10.1186/1745-6215-15-8	http://dx.doi.org/10.1186/1745-6215-15-8	1745-6215	Trials	Cinthia Santos Miotto Amorim			2014	1451306459	0	0	0	0	3	0	3	0	3	0	464	2	TRUE	Cinthia Santos Miotto Amorim, Eliete Ferreira Osses Firsoff, Glauco Fioranelli Vieira, Jecilene Rosana Costa, Amélia Pasqual Marques	1745-6215	7	3.6	0.812	B1
Effects of a behaviour change intervention aimed at increasing physical activity on clinical control of adults with asthma: study protocol for a randomised controlled trial	10.1186/s13102-019-0128-6	http://dx.doi.org/10.1186/s13102-019-0128-6	2052-1847	BMC Sports Science, Medicine and Rehabilitation	Patricia D. Freitas			2019	1566451580	0	0	0	0	2	0	2	0	2	0	92	2	TRUE	Patricia D. Freitas, Rafaella F. Xavier, Natália F. P. Passos, Regina M. Carvalho-Pinto, Alberto Cukier, Milton A. Martins, Vinícius Cavalheri, Kylie Hill, Rafael Stelmach, Celso R. F. Carvalho	2052-1847	15	2.1	0.666	A2
Effects of a foot-ankle muscle strengthening program on pain and function in individuals with knee osteoarthritis: a randomized controlled trial	10.1016/j.bjpt.2023.100531	http://dx.doi.org/10.1016/j.bjpt.2023.100531	0211-5638	Fisioterapia : organo de la Asociacion Espanola de Fisioterapia.	Glauko A F Dantas			2023	1696320009	0	0	0	0	17	0	17	0	17	0	20	9	TRUE	Glauko A F Dantas, Isabel C N Sacco, Angélica V Ferrari, Alessandra B Matias, Ricky Watari, Larissa V M Oliveira, Thainá R Marcon, José A Fatore, Henrique Pott-Junior, Tania F Salvini	0211-5638	1	0.4	0.138	B2
Effects of a therapeutic foot exercise program on injury incidence, foot functionality and biomechanics in long-distance runners: Feasibility study for a randomized controlled trial	10.1016/j.ptsp.2018.10.015	http://dx.doi.org/10.1016/j.ptsp.2018.10.015	1466-853X	Physical Therapy in Sport	Ulisses T. Taddei			2018	1637937641	0	0	0	0	15	0	13	0	13	0	300	8	FALSE	Ulisses T. Taddei, Alessandra B. Matias, Fernanda I.A. Ribeiro, Rafael S. Inoue, Sicco A. Bus, Isabel C.N. Sacco	1466-853X	17	4.5	0.873	A3
Effects of aerobic training combined with respiratory muscle stretching on the functional exercise capacity and thoracoabdominal kinematics in patients with COPD: a randomized and controlled trial	10.2147/copd.s114548	http://dx.doi.org/10.2147/copd.s114548	1176-9106	International Journal of Chronic Obstructive Pulmonary Disease	Juliano T Wada			2016	1541501072	0	0	0	0	36	0	34	0	34	0	386	22	TRUE	Juliano T Wada, Erickson Borges-Santos, Desiderio Cano Porras, Denise M Paisani, Alberto Cukier, Adriana C Lunardi, Celso RF Carvalho	1176-9106	48	4.8	0.954	A1
Effects of Aerobic Training versus Breathing Exercises on Asthma Control: A Randomized Trial	10.1016/j.jaip.2020.06.042	http://dx.doi.org/10.1016/j.jaip.2020.06.042	2213-2198	The Journal of Allergy and Clinical Immunology: In Practice	Karen B. Evaristo			2020	1715183621	0	0	0	6	28	0	19	0	26	0	170	52	FALSE	Karen B. Evaristo, Felipe Augusto Rodrigues Mendes, Milene G. Saccomani, Alberto Cukier, Regina M. Carvalho-Pinto, Marcos R. Rodrigues, Danilo F. Santaella, Beatriz M. Saraiva-Romanholo, Milton A. Martins, Celso R.F. Carvalho	2213-2198	27	10.3	1.698	A1
Effects of experimentally induced muscle pain on endurance performance: A proof‐of‐concept study assessing neurophysiological and perceptual responses	10.1111/psyp.13810	http://dx.doi.org/10.1111/psyp.13810	0048-5772	Psychophysiology	Raul Canestri			2021	1652523471	0	0	0	0	32	0	21	0	21	0	28	16	TRUE	Raul Canestri, Paulo Estevão Franco‐Alvarenga, Cayque Brietzke, Ítalo Vinícius, Samuel A. Smith, Alexis R. Mauger, Márcio Fagundes Goethel, Flávio Oliveira Pires	0048-5772	8	6.6	1.303	A1
Effects of foot-ankle exercises on foot-ankle kinematics, plantar pressure, and gait kinetics in people with diabetic neuropathy: Secondary outcomes from a randomized controlled trial	10.1016/j.bjpt.2023.100517	http://dx.doi.org/10.1016/j.bjpt.2023.100517	0211-5638	Fisioterapia : organo de la Asociacion Espanola de Fisioterapia.	Renan L Monteiro			2023	1689148806	0	0	0	0	2	0	2	0	2	0	34	1	TRUE	Renan L Monteiro, Jane S S P Ferreira, Érica Q Silva, Ronaldo H Cruvinel-Júnior, Jady L Veríssimo, Sicco A Bus, Isabel C N Sacco	0211-5638	0	0.4	0.138	B2
Effects of Foot-Core Training on Foot-Ankle Kinematics and Running Kinetics in Runners: Secondary Outcomes From a Randomized Controlled Trial	10.3389/fbioe.2022.890428	http://dx.doi.org/10.3389/fbioe.2022.890428	2296-4185	Frontiers in Bioengineering and Biotechnology	Alessandra B. Matias			2022	1650048613	0	0	0	0	2	0	2	0	2	0	51	2	TRUE	Alessandra B. Matias, Ricky Watari, Ulisses T. Taddei, Paolo Caravaggi, Rafael S. Inoue, Raissa B. Thibes, Eneida Y. Suda, Marcus F. Vieira, Isabel C. N. Sacco	2296-4185	5	6.7	0.893	A3
Effects of Progressive Resistance Training on Cardiovascular Autonomic Regulation in Patients With Parkinson Disease: A Randomized Controlled Trial	10.1016/j.apmr.2017.06.009	http://dx.doi.org/10.1016/j.apmr.2017.06.009	0003-9993	Archives of Physical Medicine & Rehabilitation	Hélcio Kanegusuku			2017	1715724563	1	0	0	0	34	0	32	0	33	0	248	22	FALSE	Hélcio Kanegusuku, Carla Silva-Batista, Tiago Peçanha, Alice Nieuwboer, Natan D. Silva, Luiz A. Costa, Marco T. de Mello, Maria E. Piemonte, Carlos Ugrinowitsch, Cláudia L. Forjaz	0003-9993	31	6.2	1.091	A1
Effects of Shiatsu in the Management of Fibromyalgia Symptoms: A Controlled Pilot Study	10.1016/j.jmpt.2013.05.019	http://dx.doi.org/10.1016/j.jmpt.2013.05.019	0161-4754	Journal of Manipulative & Physiological Therapeutics	Susan L.K. Yuan			2013	1686439418	12	0	1	0	40	0	23	0	38	0	158	29	FALSE	Susan L.K. Yuan, Ana A. Berssaneti, Amelia P. Marques	0161-4754	10	2.5	0.419	A2
Effects of strengthening, stretching and functional training on foot function in patients with diabetic neuropathy: results of a randomized controlled trial	10.1186/1471-2474-15-137	http://dx.doi.org/10.1186/1471-2474-15-137	1471-2474	BMC Musculoskeletal Disorders	Cristina D Sartor			2014	1425667224	2	0	0	0	12	0	10	0	12	0	434	6	TRUE	Cristina D Sartor, Renata H Hasue, Lícia P Cacciari, Marco K Butugan, Ricky Watari, Anice C Pássaro, Claudia Giacomozzi, Isabel CN Sacco	1471-2474	77	3.5	0.714	A3
Effects of the task complexity on the performance of a Coincidence Timing Task of people with Down syndrome	10.6063/motricidade.7318	http://dx.doi.org/10.6063/motricidade.7318	1646-107X	Motricidade	Giordano Marcio Gatinho Bonuzzi			2017	1495582997	1	0	0	0	1	0	0	0	1	0	24	1	TRUE	Giordano Marcio Gatinho Bonuzzi, Umberto César Corrêa, Gisele Ladik Antunes, Carlos Bandeira de Mello Monteiro, Alaércio Perotti Júnior, Andrea Michele Freudenheim, Camila Torriani-Pasin	1646-107X	1	0.5	0.212	B1
Effects of transcutaneous electrical nerve stimulation on chemotherapy-induced peripheral neuropathy symptoms (CIPN): a preliminary case-control study	10.1589/jpts.29.685	http://dx.doi.org/10.1589/jpts.29.685	0915-5287	Journal of Physical Therapy Science	Tania Tonezzer			2017	1505421370	1	0	0	0	3	0	2	0	3	0	60	2	TRUE	Tania Tonezzer, Leonardo Affonso Massabki Caffaro, Katiuscia Rosette Scasni Menon, Fabíola Cristina Brandini da Silva, Christina May Moran de Brito, Almir José Sarri, Raquel Aparecida Casarotto	0915-5287	15	NA	NA	C
Effects of two different dual-task training protocols on gait, balance, and cognitive function in community-dwelling older adults: a 24-week randomized controlled trial	10.7717/peerj.15030	http://dx.doi.org/10.7717/peerj.15030	2167-8359	PeerJ	Francis Trombini-Souza			2023	1682832616	0	0	0	0	4	0	4	0	4	0	30	2	TRUE	Francis Trombini-Souza, Vitória Thaysa Gomes de Moura, Lucas Willian Nunes da Silva, Iara dos Santos Leal, Cleber Anderson Nascimento, Paloma Sthefane Teles Silva, Monica Rodrigues Perracini, Isabel CN Sacco, Rodrigo Cappato de Araújo, Marcelo de Maio Nascimento	2167-8359	1	5.1	0.623	A2
Effects of virtual reality for stroke individuals based on the International Classification of Functioning and Health: a systematic review	10.1080/10749357.2016.1250373	http://dx.doi.org/10.1080/10749357.2016.1250373	1074-9357	Topics in Stroke Rehabilitation	Gisele Carla dos Santos Palma			2016	1490625845	0	0	0	0	2	0	2	0	2	0	275	1	FALSE	Gisele Carla dos Santos Palma, Tatiana Beline Freitas, Giordano Márcio Gatinho Bonuzzi, Marcos Antonio Arlindo Soares, Paulo Henrique Wong Leite, Natália Araújo Mazzini, Murilo Ruas Groschitz Almeida, José Eduardo Pompeu, Camila Torriani-Pasin	1074-9357	45	4.5	0.835	A1
Effects of virtual rehabilitation versus conventional physical therapy on postural control, gait, and cognition of patients with Parkinson’s disease: study protocol for a randomized controlled feasibility trial	10.1186/s40814-017-0210-3	http://dx.doi.org/10.1186/s40814-017-0210-3	2055-5784	Pilot and Feasibility Studies	Keyte Guedes Silva			2017	1513607292	1	0	0	0	2	0	1	0	2	0	246	1	TRUE	Keyte Guedes Silva, Tatiana Beline De Freitas, Flávia Doná, Fernando Freitas Ganança, Henrique Ballalai Ferraz, Camila Torriani-Pasin, José Eduardo Pompeu	2055-5784	20	2.6	0.568	B1
Effects of yoga breathing exercises on pulmonary function in patients with Duchenne muscular dystrophy: an exploratory analysis*, **	10.1590/s1806-37132014000200005	http://dx.doi.org/10.1590/s1806-37132014000200005	0102-3586	Jornal de Pneumologia	Marcos Rojo Rodrigues			2014	1594802603	0	0	0	1	4	0	2	0	4	0	51	14	TRUE	Marcos Rojo Rodrigues, Celso Ricardo Fernandes Carvalho, Danilo Forghieri Santaella, Geraldo Lorenzi-Filho, Suely Kazue Nagahashi Marie	0102-3586	14	NA	NA	B1
Effects that passive cycling exercise have on muscle strength, duration of mechanical ventilation, and length of hospital stay in critically ill patients: a randomized clinical trial	10.1590/s1806-37562016000000170	http://dx.doi.org/10.1590/s1806-37562016000000170	0102-3586	Jornal de Pneumologia	Aline dos Santos Machado			2017	1594906156	2	0	0	0	15	0	9	0	11	0	88	6	TRUE	Aline dos Santos Machado, Ruy Camargo Pires-Neto, Maurício Tatsch Ximenes Carvalho, Janice Cristina Soares, Dannuey Machado Cardoso, Isabella Martins de Albuquerque	0102-3586	41	NA	NA	B1
Efficacy of different interaction devices using non-immersive virtual tasks in individuals with Amyotrophic Lateral Sclerosis: a cross-sectional randomized trial	10.1186/s12883-018-1212-3	http://dx.doi.org/10.1186/s12883-018-1212-3	1471-2377	BMC Neurology	Isabela Lopes Trevizan			2018	1563634713	0	0	0	0	8	0	7	0	7	0	153	5	TRUE	Isabela Lopes Trevizan, Talita Dias Silva, Helen Dawes, Thais Massetti, Tânia Brusque Crocetta, Francis Meire Favero, Acary Souza Bulle Oliveira, Luciano Vieira de Araújo, Ana Carolina Costa Santos, Luiz Carlos de Abreu, Shelly Coe, Carlos Bandeira de Mello Monteiro	1471-2377	12	4.0	0.732	A4
Efficacy of graded activity versus supervised exercises in patients with chronic non-specific low back pain: protocol of a randomised controlled trial	10.1186/1471-2474-14-36	http://dx.doi.org/10.1186/1471-2474-14-36	1471-2474	BMC Musculoskeletal Disorders	Mauricio Oliveira Magalhaes			2013	1453812084	3	0	0	0	11	0	8	0	11	0	283	6	TRUE	Mauricio Oliveira Magalhaes, Fábio Jorge Renovato França, Thomaz Nogueira Burke, Luiz Armando Vidal Ramos, Ana Paula de Moura Campos Carvalho e Silva, Gabriel Peixoto Leao Almeida, Susan Lee King Yuan, Amélia Pasqual Marques	1471-2474	9	3.5	0.714	A3
Efficacy of low-level laser therapy combined with exercise for subacromial impingement syndrome: A randomised controlled trial	10.1177/0269215520980984	http://dx.doi.org/10.1177/0269215520980984	0269-2155	Clinical Rehabilitation	Patrícia Pereira Alfredo			2020	1666595940	0	0	0	0	6	0	6	0	6	0	103	4	FALSE	Patrícia Pereira Alfredo, Jan Magnus Bjordal, Washington Steagall, Amélia Pasqual Marques, Raquel Aparecida Casarotto	0269-2155	6	5.7	0.949	A1
Efficacy of prolonged application of low-level laser therapy combined with exercise in knee osteoarthritis: A randomized controlled double-blind study	10.1177/02692155221111922	http://dx.doi.org/10.1177/02692155221111922	0269-2155	Clinical Rehabilitation	Patrícia Pereira Alfredo			2022	1666966756	3	0	0	0	6	0	1	0	4	0	64	2	TRUE	Patrícia Pereira Alfredo, Jan Magnus Bjordal, Rodrigo Álvaro Brandão Lopes-Martins, Mark I Johnson, Washington Steagall, Amélia Pasqual Marques, Raquel Aparecida Casarotto	0269-2155	4	5.7	0.949	A1
Efficacy of telephone support as a tool for promoting daily physical activity in type 2 diabetic patients	10.7243/2050-0866-3-6	http://dx.doi.org/10.7243/2050-0866-3-6	2050-0866	journal of Diabetes Research and Clinical Metabolism	Cristina Helena Ferreira Fonseca-Guedes			2014	1401712410	1	0	0	0	1	0	0	0	1	0	3	1	TRUE	Cristina Helena Ferreira Fonseca-Guedes, Samantha Souza Possa, Renato Fraga Righetti, Mariana Fernandes Jucá, Isabela Judith Martins Benseñor, Celso Ricardo Fernandes Carvalho, Milton Arruda Martins, Iolanda de Fátima Lopes Calvo Tibério	2050-0866	1	NA	NA	NA
Efficacy of the addition of positive airway pressure to conventional chest physiotherapy in resolution of pleural effusion after drainage: protocol for a randomised controlled trial	10.1016/j.jphys.2014.11.016	http://dx.doi.org/10.1016/j.jphys.2014.11.016	1836-9553	Journal of Physiotherapy (Australian Physiotherapy Association)	Elinaldo da Conceição Dos Santos			2015	1599050488	0	0	0	0	3	0	3	0	3	0	93	3	TRUE	Elinaldo da Conceição Dos Santos, Adriana Claudia Lunardi	1836-9553	8	10.4	1.736	A1
Efficacy of Virtual Reality Rehabilitation after Spinal Cord Injury: A Systematic Review	10.1155/2019/7106951	http://dx.doi.org/10.1155/2019/7106951	2314-6133	BioMed Research International	Amanda Vitória Lacerda de Araújo			2019	1646019900	0	0	0	2	3	0	1	0	3	0	356	19	TRUE	Amanda Vitória Lacerda de Araújo, Jaqueline Freitas de Oliveira Neiva, Carlos Bandeira de Mello Monteiro, Fernando Henrique Magalhães	2314-6133	55	5.3	0.656	A3
Enhancement of flexible cognition in autism	10.1016/j.eurpsy.2017.02.418	http://dx.doi.org/10.1016/j.eurpsy.2017.02.418	0924-9338	European Psychiatry	C. Varanda			2020	1507544655	0	0	0	0	2	0	2	0	2	0	5	2	FALSE	C. Varanda, F.D.M. Fernandes	0924-9338	0	8.8	1.901	A2
Epidemiological and clinical factors impact on the benefit of riluzole in the survival rates of patients with ALS	10.1590/0004-282x20170083	http://dx.doi.org/10.1590/0004-282x20170083	0004-282X	Arquivos de Neuro-Psiquiatria	Francis Meire Fávero			2017	1688565399	0	0	0	0	2	0	1	0	2	0	44	4	TRUE	Francis Meire Fávero, Mariana Callil Voos, Isac de Castro, Fátima Aparecida Caromano, Acary Souza Bulle Oliveira	0004-282X	10	2.1	0.341	B2
Evaluation of oral-motor movements and facial mimic in patients with head and neck burns by a public service in Brazil	10.6061/clinics/2015(05)06	http://dx.doi.org/10.6061/clinics/2015(05)06	1807-5932	Clinics	Dicarla Motta Magnani			2015	1488175375	1	0	0	0	3	0	2	0	3	0	59	2	TRUE	Dicarla Motta Magnani, Fernanda Chiarion Sassi, Luiz Philipe Molina Vana, Nivaldo Alonso, Claudia Regina Furquim de Andrade	1807-5932	7	3.5	0.535	A4
Evaluation of speed-accuracy trade-off in a computer task in individuals with cerebral palsy: a cross-sectional study	10.1186/s12883-017-0920-4	http://dx.doi.org/10.1186/s12883-017-0920-4	1471-2377	BMC Neurology	Deborah Cristina Gonçalves Luiz Fernani			2017	1558020042	1	0	0	0	8	0	6	0	7	0	80	5	TRUE	Deborah Cristina Gonçalves Luiz Fernani, Maria Tereza Artero Prado, Talita Dias da Silva, Thais Massetti, Luiz Carlos de Abreu, Fernando Henrique Magalhães, Helen Dawes, Carlos Bandeira de Mello Monteiro	1471-2377	17	4.0	0.732	A4
Evaluation of speed-accuracy trade-off in a computer task to identify motor difficulties in individuals with Duchenne Muscular Dystrophy - A cross-sectional study	10.1016/j.ridd.2019.103541	http://dx.doi.org/10.1016/j.ridd.2019.103541	0270-4684	Analysis and Intervention in Developmental Disabilities	Talita Dias da Silva			2019	1631001543	0	0	0	0	8	0	5	0	5	0	31	4	TRUE	Talita Dias da Silva, Denise Cardoso Ribeiro-Papa, Shelly Coe, Silvia Regina Pinheiro Malheiros, Thais Massetti, Cassio de Miranda Meira, Alessandro Hervaldo Nicolai Ré, Johnny Collett, Carlos Bandeira de Mello Monteiro, Helen Dawes	0270-4684	4	NA	NA	NA
Evidence of Validity and Normative Values of a New Auditory Backward Masking Test	10.3390/jcm11174933	http://dx.doi.org/10.3390/jcm11174933	2077-0383	Journal of Clinical Medicine	Renata Filippini			2022	1661425514	0	0	0	0	2	0	2	0	2	0	11	2	TRUE	Renata Filippini, Carlos Alberto Leite Filho, Gabriela Melo Santos Bonassa Barros, Frank E. Musiek, Eliane Schochat	2077-0383	2	0.1	0.882	A2
Evolução funcional da deglutição em pacientes com COVID-19 internados em UTI	10.1590/2317-1782/20192020222	http://dx.doi.org/10.1590/2317-1782/20192020222	2317-1782	CoDAS	Maíra Santilli de Lima			2020	1616100614	0	0	0	0	1	0	1	0	1	0	46	1	TRUE	Maíra Santilli de Lima, Fernanda Chiarion Sassi, Gisele Chagas de Medeiros, Ana Paula Ritto, Claudia Regina Furquim de Andrade	2317-1782	5	1.0	0.307	A3
Executive functioning and reading achievement in school: a study of Brazilian children assessed by their teachers as “poor readers”	10.3389/fpsyg.2014.00550	http://dx.doi.org/10.3389/fpsyg.2014.00550	1664-1078	Frontiers in Psychology	Pascale M. J. Engel de Abreu			2014	1665122589	1	4	0	12	27	0	8	0	25	0	250	122	TRUE	Pascale M. J. Engel de Abreu, Neander Abreu, Carolina C. Nikaedo, Marina L. Puglisi, Carlos J. Tourinho, Mônica C. Miranda, Debora M. Befi-Lopes, Orlando F. A. Bueno, Romain Martin	1664-1078	51	4.5	0.8	A1
Exercise Deactivates Leukocytes in Asthma	10.1055/s-0033-1358477	http://dx.doi.org/10.1055/s-0033-1358477	0172-4622	International Journal of Sports Medicine	R P Vieira			2013	1422396905	0	0	0	0	3	0	3	0	3	0	41	2	FALSE	R P Vieira, R A Silva, M C Oliveira-Junior, F R Greiffo, A P Ligeiro-Oliveira, M A Martins, C R F Carvalho	0172-4622	4	5.4	0.73	A2
Exercise Improves Physical Activity and Comorbidities in Obese Adults with Asthma	10.1249/mss.0000000000001574	http://dx.doi.org/10.1249/mss.0000000000001574	0195-9131	Medicine and Science in Sports & Exercise	Patrícia Duarte Freitas			2018	1631626573	2	0	0	12	57	0	32	0	46	0	339	116	FALSE	Patrícia Duarte Freitas, Aline Grandi Silva, Palmira Gabriele Ferreira, Analuci DA Silva, João Marcos Salge, Regina Maria Carvalho-Pinto, Alberto Cukier, Claudia M Brito, Marcio C Mancini, Celso R F Carvalho	0195-9131	64	9.8	1.47	A1
Exercise reverses OVA‐induced inhibition of glucocorticoid receptor and increases anti‐inflammatory cytokines in asthma	10.1111/sms.12411	http://dx.doi.org/10.1111/sms.12411	0905-7188	Scandinavian Journal of Medicine & Science in Sports	R A Silva			2015	1425590189	1	0	0	0	3	0	2	0	3	0	53	1	FALSE	R A Silva, F M Almeida, C R Olivo, B M Saraiva-Romanholo, M A Martins, C R F Carvalho	0905-7188	18	7.8	1.485	A1
Exergaming in the treatment of gait, balance, and quality of life in Parkinson's disease: Overview of systematic reviews	10.1002/pri.2002	http://dx.doi.org/10.1002/pri.2002	1358-2267	Physiotherapy Research International	Poliany Silva Rocha			2023	1681009538	0	0	0	0	1	0	1	0	1	0	6	1	FALSE	Poliany Silva Rocha, Bianca Brenda Leite de Sousa, Marco D’Amelio, José Eduardo Pompeu, Patrícia Azevedo Garcia, Josevan Cerqueira Leal, Felipe Augusto Dos Santos Mendes	1358-2267	2	3.4	0.608	A4
